core,name,clock,price,rank,link,other_name,g3d_mark,description
Description:Socket:FCBGA1364Clockspeed:2.8 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Max TDP:28 W,Intel Core i5-4308U @ 2.80GHz,Description:Socket:FCBGA13642.8 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:28 W,,4335Single Thread Rating: 1737,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4308U+%40+2.80GHz&id=2428,Intel(R) Core(TM) i5-4308U CPU @ 2.80GHz,,Socket:FCBGA1364Clockspeed:2.8 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:28 W
Description:Socket:FCBGA1168Clockspeed:1.6 GHzTurbo Speed:2.3 GHz2 (2 logical cores per physical)Max TDP:11.5 W,Intel Core i5-4302Y @ 1.60GHz,Description:Socket:FCBGA11681.6 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W,,3013Single Thread Rating: 1252,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4302Y+%40+1.60GHz&id=2144,Intel(R) Core(TM) i5-4302Y CPU @ 1.60GHz,,Socket:FCBGA1168Clockspeed:1.6 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W
Description:Socket:BGA1168Clockspeed:1.6 GHzTurbo Speed:2.3 GHz2 (2 logical cores per physical)Max TDP:11.5 W,Intel Core i5-4300Y @ 1.60GHz,Description:Socket:BGA11681.6 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W,,2543Single Thread Rating: 1130,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4300Y+%40+1.60GHz&id=2089,Intel(R) Core(TM) i5-4300Y CPU @ 1.60GHz,,Socket:BGA1168Clockspeed:1.6 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W
Description:Socket:FCBGA1168Clockspeed:1.9 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Max TDP:15 W,Intel Core i5-4300U @ 1.90GHz,Description:Socket:FCBGA11681.9 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W,,3740Single Thread Rating: 1601,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4300U+%40+1.90GHz&id=2054,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz,,Socket:FCBGA1168Clockspeed:1.9 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W
Description:Socket:PGA946Clockspeed:2.6 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Max TDP:37 W,Intel Core i5-4300M @ 2.60GHz,Description:Socket:PGA9462.6 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:37 W,,4383Single Thread Rating: 1798,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4300M+%40+2.60GHz&id=2095,Intel(R) Core(TM) i5-4300M CPU @ 2.60GHz,,Socket:PGA946Clockspeed:2.6 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:37 W
Description:Socket:FCBGA1168Clockspeed:2.6 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Max TDP:28 W,Intel Core i5-4288U @ 2.60GHz,Description:Socket:FCBGA11682.6 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:28 W,,4415Single Thread Rating: 1793,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4288U+%40+2.60GHz&id=2074,Intel(R) Core(TM) i5-4288U CPU @ 2.60GHz,,Socket:FCBGA1168Clockspeed:2.6 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:28 W
Description:Socket:FCBGA1168Clockspeed:2.6 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Max TDP:28 W,Intel Core i5-4278U @ 2.60GHz,Description:Socket:FCBGA11682.6 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:28 W,,4304Single Thread Rating: 1731,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4278U+%40+2.60GHz&id=2312,Intel(R) Core(TM) i5-4278U CPU @ 2.60GHz,,Socket:FCBGA1168Clockspeed:2.6 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:28 W
Description:Socket:FCBGA1168Clockspeed:1.4 GHzTurbo Speed:2.7 GHz2 (2 logical cores per physical)Max TDP:15 W,Intel Core i5-4260U @ 1.40GHz,Description:Socket:FCBGA11681.4 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W,,3537Single Thread Rating: 1503,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4260U+%40+1.40GHz&id=2238,Intel(R) Core(TM) i5-4260U CPU @ 1.40GHz,,Socket:FCBGA1168Clockspeed:1.4 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W
Description:Socket:FCBGA1168Clockspeed:2.4 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Max TDP:28 W,Intel Core i5-4258U @ 2.40GHz,Description:Socket:FCBGA11682.4 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:28 W,,4054Single Thread Rating: 1633,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4258U+%40+2.40GHz&id=2069,Intel(R) Core(TM) i5-4258U CPU @ 2.40GHz,,Socket:FCBGA1168Clockspeed:2.4 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:28 W
Description:Socket:BGA1168Clockspeed:1.3 GHzTurbo Speed:2.6 GHz2 (2 logical cores per physical)Max TDP:15 W,Intel Core i5-4250U @ 1.30GHz,Description:Socket:BGA11681.3 GHzTurbo Speed:2.6 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W,,3455Single Thread Rating: 1471,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4250U+%40+1.30GHz&id=1944,Intel(R) Core(TM) i5-4250U CPU @ 1.30GHz,,Socket:BGA1168Clockspeed:1.3 GHzTurbo Speed:2.6 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W
Description:Socket:FCBGA1364Clockspeed:1.6 GHzTurbo Speed:2.0 GHz2 (2 logical cores per physical)Max TDP:11.5 W,Intel Core i5-4220Y @ 1.60GHz,Description:Socket:FCBGA13641.6 GHzTurbo Speed:2.0 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W,,2384Single Thread Rating: 1134,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4220Y+%40+1.60GHz&id=2532,Intel(R) Core(TM) i5-4220Y CPU @ 1.60GHz,,Socket:FCBGA1364Clockspeed:1.6 GHzTurbo Speed:2.0 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W
Description:Socket:BGA1168Clockspeed:1.5 GHzTurbo Speed:1.9 GHz2 (2 logical cores per physical)Max TDP:11 W,Intel Core i5-4210Y @ 1.50GHz,Description:Socket:BGA11681.5 GHzTurbo Speed:1.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11 W,,2347Single Thread Rating: 1002,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4210Y+%40+1.50GHz&id=2032,Intel(R) Core(TM) i5-4210Y CPU @ 1.50GHz,,Socket:BGA1168Clockspeed:1.5 GHzTurbo Speed:1.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11 W
Description:Socket:FCBGA1168Clockspeed:1.7 GHzTurbo Speed:2.7 GHz2 (2 logical cores per physical)Max TDP:15 W,Intel Core i5-4210U @ 1.70GHz,Description:Socket:FCBGA11681.7 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W,,3376Single Thread Rating: 1444,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4210U+%40+1.70GHz&id=2259,Intel(R) Core(TM) i5-4210U CPU @ 1.70GHz,,Socket:FCBGA1168Clockspeed:1.7 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W
Description:Socket:FCPGA946Clockspeed:2.6 GHzTurbo Speed:3.2 GHz2 (2 logical cores per physical)Max TDP:37 W,Intel Core i5-4210M @ 2.60GHz,Description:Socket:FCPGA9462.6 GHzTurbo Speed:3.2 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:37 W,,4198Single Thread Rating: 1740,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4210M+%40+2.60GHz&id=2245,Intel(R) Core(TM) i5-4210M CPU @ 2.60GHz,,Socket:FCPGA946Clockspeed:2.6 GHzTurbo Speed:3.2 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:37 W
Description:Socket:FCBGA1364Clockspeed:2.9 GHzTurbo Speed:3.5 GHz2 (2 logical cores per physical)Max TDP:47 W,Intel Core i5-4210H @ 2.90GHz,Description:Socket:FCBGA13642.9 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:47 W,,4522Single Thread Rating: 1896,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4210H+%40+2.90GHz&id=2348,Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz,,Socket:FCBGA1364Clockspeed:2.9 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:47 W
Description:Socket:FCBGA1168Clockspeed:1.6 GHzTurbo Speed:2.0 GHz2 (2 logical cores per physical)Max TDP:11.5 W,Intel Core i5-4202Y @ 1.60GHz,Description:Socket:FCBGA11681.6 GHzTurbo Speed:2.0 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W,,2291Single Thread Rating: 995,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4202Y+%40+1.60GHz&id=2162,Intel(R) Core(TM) i5-4202Y CPU @ 1.60GHz,,Socket:FCBGA1168Clockspeed:1.6 GHzTurbo Speed:2.0 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W
Description:Socket:BGA1168Clockspeed:1.4 GHzTurbo Speed:1.9 GHz2 (2 logical cores per physical)Max TDP:11.5 W,Intel Core i5-4200Y @ 1.40GHz,Description:Socket:BGA11681.4 GHzTurbo Speed:1.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W,,2352Single Thread Rating: 1042,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4200Y+%40+1.40GHz&id=2101,Intel(R) Core(TM) i5-4200Y CPU @ 1.40GHz,,Socket:BGA1168Clockspeed:1.4 GHzTurbo Speed:1.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:11.5 W
Description:Socket:BGA1168Clockspeed:1.6 GHzTurbo Speed:2.6 GHz2 (2 logical cores per physical)Max TDP:15 W,Intel Core i5-4200U @ 1.60GHz,Description:Socket:BGA11681.6 GHzTurbo Speed:2.6 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W,,3258Single Thread Rating: 1383,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4200U+%40+1.60GHz&id=1947,Intel(R) Core(TM) i5-4200U CPU @ 1.60GHz,,Socket:BGA1168Clockspeed:1.6 GHzTurbo Speed:2.6 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:15 W
Description:Socket:PGA946Clockspeed:2.5 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Max TDP:37 W,Intel Core i5-4200M @ 2.50GHz,Description:Socket:PGA9462.5 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:37 W,,4041Single Thread Rating: 1655,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4200M+%40+2.50GHz&id=2016,Intel(R) Core(TM) i5-4200M CPU @ 2.50GHz,,Socket:PGA946Clockspeed:2.5 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:37 W
Description:Socket:BGA1364Clockspeed:2.8 GHzTurbo Speed:3.4 GHz2 (2 logical cores per physical)Max TDP:47 W,Intel Core i5-4200H @ 2.80GHz,Description:Socket:BGA13642.8 GHzTurbo Speed:3.4 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:47 W,,4394Single Thread Rating: 1833,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4200H+%40+2.80GHz&id=2142,Intel(R) Core(TM) i5-4200H CPU @ 2.80GHz,,Socket:BGA1364Clockspeed:2.8 GHzTurbo Speed:3.4 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:47 W
Description:Socket:BGA1023Clockspeed:2.7 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Max TDP:35 W,Intel Core i5-3610ME @ 2.70GHz,Description:Socket:BGA10232.7 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W,,3635Single Thread Rating: 1636,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3610ME+%40+2.70GHz&id=1859,Intel(R) Core(TM) i5-3610ME CPU @ 2.70GHz,,Socket:BGA1023Clockspeed:2.7 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W
Description:Socket:LGA1155Clockspeed:2.3 GHzTurbo Speed:3.3 GHz4Max TDP:45 W,Intel Core i5-3570T @ 2.30GHz,Description:Socket:LGA11552.3 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:45 W,,5821Single Thread Rating: 1717,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3570T+%40+2.30GHz&id=1477,Intel(R) Core(TM) i5-3570T CPU @ 2.30GHz,,Socket:LGA1155Clockspeed:2.3 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:45 W
Description:Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.8 GHz4Max TDP:65 W,Intel Core i5-3570S @ 3.10GHz,Description:Socket:LGA11553.1 GHzTurbo Speed:3.8 GHzNo of Cores:4Max TDP:65 W,,6564Single Thread Rating: 1975,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3570S+%40+3.10GHz&id=829,Intel(R) Core(TM) i5-3570S CPU @ 3.10GHz,,Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.8 GHzNo of Cores:4Max TDP:65 W
Description:Socket:LGA1155Clockspeed:3.4 GHzTurbo Speed:3.8 GHz4Max TDP:77 W,Intel Core i5-3570K @ 3.40GHz,Description:Socket:LGA11553.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Max TDP:77 W,,7131Single Thread Rating: 2028,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3570K+%40+3.40GHz&id=828,Intel(R) Core(TM) i5-3570K CPU @ 3.40GHz,,Socket:LGA1155Clockspeed:3.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Max TDP:77 W
Description:Socket:LGA1155Clockspeed:3.4 GHzTurbo Speed:3.8 GHz4Max TDP:77 W,Intel Core i5-3570 @ 3.40GHz,Description:Socket:LGA11553.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Max TDP:77 W,,6977Single Thread Rating: 2011,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3570+%40+3.40GHz&id=827,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,,Socket:LGA1155Clockspeed:3.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Max TDP:77 W
Description:Socket:LGA1155Clockspeed:3.0 GHzTurbo Speed:3.7 GHz4Max TDP:65 W,Intel Core i5-3550S @ 3.00GHz,Description:Socket:LGA11553.0 GHzTurbo Speed:3.7 GHzNo of Cores:4Max TDP:65 W,,6778Single Thread Rating: 1987,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3550S+%40+3.00GHz&id=826,Intel(R) Core(TM) i5-3550S CPU @ 3.00GHz,,Socket:LGA1155Clockspeed:3.0 GHzTurbo Speed:3.7 GHzNo of Cores:4Max TDP:65 W
Description:Socket:LGA1155Clockspeed:3.3 GHzTurbo Speed:3.7 GHz4Max TDP:77 W,Intel Core i5-3550 @ 3.30GHz,Description:Socket:LGA11553.3 GHzTurbo Speed:3.7 GHzNo of Cores:4Max TDP:77 W,,6819Single Thread Rating: 1964,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3550+%40+3.30GHz&id=825,Intel(R) Core(TM) i5-3550 CPU @ 3.30GHz,,Socket:LGA1155Clockspeed:3.3 GHzTurbo Speed:3.7 GHzNo of Cores:4Max TDP:77 W
Description:Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHz4Max TDP:65 W,Intel Core i5-3475S @ 2.90GHz,Description:Socket:LGA11552.9 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:65 W,,6350Single Thread Rating: 1884,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3475S+%40+2.90GHz&id=1775,Intel(R) Core(TM) i5-3475S CPU @ 2.90GHz,,Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:65 W
Description:Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHz2 (2 logical cores per physical)Max TDP:35 W,Intel Core i5-3470T @ 2.90GHz,Description:Socket:LGA11552.9 GHzTurbo Speed:3.6 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W,,4471Single Thread Rating: 1851,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3470T+%40+2.90GHz&id=824,Intel(R) Core(TM) i5-3470T CPU @ 2.90GHz,,Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W
Description:Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHz4Max TDP:65 W,Intel Core i5-3470S @ 2.90GHz,Description:Socket:LGA11552.9 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:65 W,,6193Single Thread Rating: 1860,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3470S+%40+2.90GHz&id=823,Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz,,Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:65 W
Description:Socket:LGA1155Clockspeed:3.2 GHzTurbo Speed:3.6 GHz4Max TDP:77 W,Intel Core i5-3470 @ 3.20GHz,Description:Socket:LGA11553.2 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:77 W,,6564Single Thread Rating: 1908,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3470+%40+3.20GHz&id=822,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,,Socket:LGA1155Clockspeed:3.2 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:77 W
Description:Socket:LGA1155Clockspeed:2.8 GHzTurbo Speed:3.5 GHz4Max TDP:65 W,Intel Core i5-3450S @ 2.80GHz,Description:Socket:LGA11552.8 GHzTurbo Speed:3.5 GHzNo of Cores:4Max TDP:65 W,,6068Single Thread Rating: 1799,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3450S+%40+2.80GHz&id=821,Intel(R) Core(TM) i5-3450S CPU @ 2.80GHz,,Socket:LGA1155Clockspeed:2.8 GHzTurbo Speed:3.5 GHzNo of Cores:4Max TDP:65 W
Description:Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.5 GHz4Max TDP:77 W,Intel Core i5-3450 @ 3.10GHz,Description:Socket:LGA11553.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Max TDP:77 W,,6447Single Thread Rating: 1854,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3450+%40+3.10GHz&id=820,Intel(R) Core(TM) i5-3450 CPU @ 3.10GHz,,Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Max TDP:77 W
Description:Socket:BGA1023Clockspeed:1.5 GHzTurbo Speed:2.3 GHz2 (2 logical cores per physical)Max TDP:13 W,Intel Core i5-3439Y @ 1.50GHz,Description:Socket:BGA10231.5 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:13 W,,2933Single Thread Rating: 1200,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3439Y+%40+1.50GHz&id=2050,Intel(R) Core(TM) i5-3439Y CPU @ 1.50GHz,,Socket:BGA1023Clockspeed:1.5 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:13 W
Description:Socket:BGA1023Clockspeed:1.9 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Max TDP:17 W,Intel Core i5-3437U @ 1.90GHz,Description:Socket:BGA10231.9 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:17 W,,3587Single Thread Rating: 1471,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3437U+%40+1.90GHz&id=1828,Intel(R) Core(TM) i5-3437U CPU @ 1.90GHz,,Socket:BGA1023Clockspeed:1.9 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:17 W
Description:Socket:BGA1023Clockspeed:1.8 GHzTurbo Speed:2.8 GHz2 (2 logical cores per physical)Max TDP:17 W,Intel Core i5-3427U @ 1.80GHz,Description:Socket:BGA10231.8 GHzTurbo Speed:2.8 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:17 W,,3516Single Thread Rating: 1418,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3427U+%40+1.80GHz&id=819,Intel(R) Core(TM) i5-3427U CPU @ 1.80GHz,,Socket:BGA1023Clockspeed:1.8 GHzTurbo Speed:2.8 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:17 W
"Description:Socket:FCPGA988, FCBGA1Clockspeed:2.9 GHzTurbo Speed:3.6 GHz2 (2 logical cores per physical)Max TDP:35 W",Intel Core i5-3380M @ 2.90GHz,"Description:Socket:FCPGA988, FCBGA12.9 GHzTurbo Speed:3.6 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W",,4319Single Thread Rating: 1788,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3380M+%40+2.90GHz&id=1973,Intel(R) Core(TM) i5-3380M CPU @ 2.90GHz,,"Socket:FCPGA988, FCBGA1Clockspeed:2.9 GHzTurbo Speed:3.6 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W"
Description:Socket:BGA1023Clockspeed:2.8 GHzTurbo Speed:3.5 GHz2 (2 logical cores per physical)Max TDP:35 W,Intel Core i5-3360M @ 2.80GHz,Description:Socket:BGA10232.8 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W,,4385Single Thread Rating: 1770,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3360M+%40+2.80GHz&id=818,Intel(R) Core(TM) i5-3360M CPU @ 2.80GHz,,Socket:BGA1023Clockspeed:2.8 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W
Description:Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.3 GHz4Max TDP:69 W,Intel Core i5-3350P @ 3.10GHz,Description:Socket:LGA11553.1 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:69 W,,6078Single Thread Rating: 1744,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3350P+%40+3.10GHz&id=1476,Intel(R) Core(TM) i5-3350P CPU @ 3.10GHz,,Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:69 W
Description:Socket:LGA1155Clockspeed:2.8 GHzTurbo Speed:3.3 GHz4Max TDP:65 W,Intel Core i5-3340S @ 2.80GHz,Description:Socket:LGA11552.8 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:65 W,,5711Single Thread Rating: 1716,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3340S+%40+2.80GHz&id=2090,Intel(R) Core(TM) i5-3340S CPU @ 2.80GHz,,Socket:LGA1155Clockspeed:2.8 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:65 W
Description:Socket:BGA1023Clockspeed:2.7 GHzTurbo Speed:3.4 GHz2 (2 logical cores per physical)Max TDP:35 W,Intel Core i5-3340M @ 2.70GHz,Description:Socket:BGA10232.7 GHzTurbo Speed:3.4 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W,,4194Single Thread Rating: 1702,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3340M+%40+2.70GHz&id=1889,Intel(R) Core(TM) i5-3340M CPU @ 2.70GHz,,Socket:BGA1023Clockspeed:2.7 GHzTurbo Speed:3.4 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W
Description:Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.3 GHz4Max TDP:77 W,Intel Core i5-3340 @ 3.10GHz,Description:Socket:LGA11553.1 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:77 W,,5986Single Thread Rating: 1748,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3340+%40+3.10GHz&id=2071,Intel(R) Core(TM) i5-3340 CPU @ 3.10GHz,,Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:77 W
Description:Socket:BGA1023Clockspeed:1.5 GHzTurbo Speed:2.0 GHz2 (2 logical cores per physical)Max TDP:13 W,Intel Core i5-3339Y @ 1.50GHz,Description:Socket:BGA10231.5 GHzTurbo Speed:2.0 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:13 W,,2219Single Thread Rating: 922,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3339Y+%40+1.50GHz&id=1984,Intel(R) Core(TM) i5-3339Y CPU @ 1.50GHz,,Socket:BGA1023Clockspeed:1.5 GHzTurbo Speed:2.0 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:13 W
Description:Socket:BGA1023Clockspeed:1.8 GHzTurbo Speed:2.7 GHz2 (2 logical cores per physical)Max TDP:17 W,Intel Core i5-3337U @ 1.80GHz,Description:Socket:BGA10231.8 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:17 W,,3208Single Thread Rating: 1279,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3337U+%40+1.80GHz&id=1850,Intel(R) Core(TM) i5-3337U CPU @ 1.80GHz,,Socket:BGA1023Clockspeed:1.8 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:17 W
Description:Socket:LGA1155Clockspeed:2.7 GHzTurbo Speed:3.2 GHz4Max TDP:65 W,Intel Core i5-3335S @ 2.70GHz,Description:Socket:LGA11552.7 GHzTurbo Speed:3.2 GHzNo of Cores:4Max TDP:65 W,,5768Single Thread Rating: 1669,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3335S+%40+2.70GHz&id=1811,Intel(R) Core(TM) i5-3335S CPU @ 2.70GHz,,Socket:LGA1155Clockspeed:2.7 GHzTurbo Speed:3.2 GHzNo of Cores:4Max TDP:65 W
