memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
16 GB,<title>Acer Aspire F5-572G-70SS LIN NX.GAKEX.003 Notebook Árak - Acer Aspire F5-572G-70SS LIN NX.GAKEX.003 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          209 900 Ft
        ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-f5-572g-70ss-lin-nx-gakex-003-p326622161/,Nvidia GeForce 940M,4 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 INSP5559-10 Notebook Árak - Dell Inspiron 5559 INSP5559-10 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          246 690 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-insp5559-10-p328509799/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5559 DI5559A4-6500-8GH1TDF4SM-11 Notebook Árak - Dell Inspiron 5559 DI5559A4-6500-8GH1TDF4SM-11 Laptop Akció</title>,4 GB,2.5 GHz,,"
          228 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a4-6500-8gh1tdf4sm-11-p345846000/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Acer Predator G9-591-73MY W10 NX.Q05EC.002 Notebook Árak - Acer Predator G9-591-73MY W10 NX.Q05EC.002 Laptop Akció</title>,4 GB,2.6 GHz,,"
          729 990 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/predator-g9-591-73my-w10-nx-q05ec-002-p325109969/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Acer Aspire V Nitro W10 NH.G7REC.001 Notebook Árak - Acer Aspire V Nitro W10 NH.G7REC.001 Laptop Akció</title>,4 GB,2.6 GHz,,"
          484 530 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-w10-nh-g7rec-001-p333894272/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Inspiron 5559 DELL 5559-1 Notebook Árak - Dell Inspiron 5559 DELL 5559-1 Laptop Akció</title>,4 GB,2.5 GHz,,"
          219 900 Ft
        ",Linux,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-dell-5559-1-p334402566/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5559 5559-1197 Notebook Árak - Dell Inspiron 5559 5559-1197 Laptop Akció</title>,4 GB,2.5 GHz,,"
          318 190 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-5559-1197-p345382130/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,,"15.6"""
16 GB,<title>Acer Aspire V Nitro VN7-791G-75B8 LIN NX.MUSEU.005 Notebook Árak - Acer Aspire V Nitro VN7-791G-75B8 LIN NX.MUSEU.005 Laptop Akció</title>,4 GB,2.6 GHz,2,"
          259 900 Ft
        ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-791g-75b8-lin-nx-museu-005-p272449433/,Nvidia GeForce GTX 950M,8 GB,Dedikált,4720HQ,1600 MHz,"17.3"""
16 GB,<title>Dell Latitude E5470 215861 Notebook Árak - Dell Latitude E5470 215861 Laptop Akció</title>,2 GB,2.6 GHz,2,"
          413 780 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e5470-215861-p341129186/,AMD Radeon R7 M360,8 GB,Dedikált,6600U,2133 MHz,"14"""
,<title>Acer Aspire V Nitro VN7-792G-722C W10 NX.G6TEC.001 Notebook Árak - Acer Aspire V Nitro VN7-792G-722C W10 NX.G6TEC.001 Laptop Akció</title>,4 GB,2.6 GHz,,"
          396 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-792g-722c-w10-nx-g6tec-001-p324680737/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"17.3"""
,<title>ASUS F756UX-T4023D Notebook Árak - ASUS F756UX-T4023D Laptop Akció</title>,4 GB,2.5 GHz,,"
          314 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/f756ux-t4023d-p330669649/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,1600 MHz,"17.3"""
,<title>Dell Precision M7710 7710-8504 Notebook Árak - Dell Precision M7710 7710-8504 Laptop Akció</title>,1 GB,2.7 GHz,,"
          1 042 240 Ft
        ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/precision-m7710-7710-8504-p339562566/,Nvidia Quadro M3000M,16 GB,Dedikált,6820HQ,,"17.3"""
,<title>Dell Inspiron 5759 5759-0061 Notebook Árak - Dell Inspiron 5759 5759-0061 Laptop Akció</title>,4 GB,2.5 GHz,,"
          299 990 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5759-5759-0061-p339562424/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 INSP5559-9 Notebook Árak - Dell Inspiron 5559 INSP5559-9 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          249 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-insp5559-9-p328509835/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>HP ENVY 17-n104nc P4G10EA Notebook Árak - HP ENVY 17-n104nc P4G10EA Laptop Akció</title>,4 GB,2.6 GHz,,"
          435 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/envy-17-n104nc-p4g10ea-p312641715/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,1600 MHz,"17.3"""
,<title>Acer Aspire V Nitro VN7-792G-79M1 W10 NH.G6REC.001 Notebook Árak - Acer Aspire V Nitro VN7-792G-79M1 W10 NH.G6REC.001 Laptop Akció</title>,4 GB,2.6 GHz,,"
          367 890 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-792g-79m1-w10-nh-g6rec-001-p333894298/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,1600 MHz,"17.3"""
,<title>MSI GP72-6QE8H11 Notebook Árak - MSI GP72-6QE8H11 Laptop Akció</title>,2 GB,2.6 GHz,,"
          385 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gp72-6qe8h11-p332678115/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,,"17.3"""
,<title>MSI GL62 6QD-002CZ Notebook Árak - MSI GL62 6QD-002CZ Laptop Akció</title>,2 GB,2.6 GHz,,"
          350 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gl62-6qd-002cz-p335740082/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>Acer Predator W10 NH.Q0REC.001 Notebook Árak - Acer Predator W10 NH.Q0REC.001 Laptop Akció</title>,8 GB,2.6 GHz,,"
          906 130 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/predator-w10-nh-q0rec-001-p336547612/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Latitude E5570 5570-3290 Notebook Árak - Dell Latitude E5570 5570-3290 Laptop Akció</title>,2 GB,2.7 GHz,,"
          613 250 Ft
        ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e5570-5570-3290-p338470854/,AMD Radeon R7 M370,8 GB,Dedikált,6820HQ,,"15.6"""
,<title>MSI GL62-6QFi781H11 Notebook Árak - MSI GL62-6QFi781H11 Laptop Akció</title>,2 GB,2.6 GHz,,"
          423 660 Ft
        ",Operációs rendszer nélkül,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gl62-6qfi781h11-p332552495/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Precision M3510 3510-8580 Notebook Árak - Dell Precision M3510 3510-8580 Laptop Akció</title>,2 GB,2.7 GHz,,"
          790 400 Ft
        ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/precision-m3510-3510-8580-p339562598/,AMD FirePro W5130M,8 GB,Dedikált,6820HQ,,"15.6"""
,<title>MSI GE72 6QC-255CZ Notebook Árak - MSI GE72 6QC-255CZ Laptop Akció</title>,2 GB,2.6 GHz,,"
          445 000 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/ge72-6qc-255cz-p332552037/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>HP ProBook 470 G3 T6P26ES Notebook Árak - HP ProBook 470 G3 T6P26ES Laptop Akció</title>,2 GB,2.5 GHz,,"
          338 990 Ft
        ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/probook-470-g3-t6p26es-p325110015/,AMD Radeon R7 M340,4 GB,Dedikált,6500U,1600 MHz,"17.3"""
,<title>Acer Aspire V Nitro VN7-792G-76CA W10 NX.G6REC.001 Notebook Árak - Acer Aspire V Nitro VN7-792G-76CA W10 NX.G6REC.001 Laptop Akció</title>,4 GB,2.6 GHz,,"
          342 990 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-792g-76ca-w10-nx-g6rec-001-p327982261/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>ASUS ROG GL502VY-FY023T Notebook Árak - ASUS ROG GL502VY-FY023T Laptop Akció</title>,4 GB,2.6 GHz,,"
          656 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl502vy-fy023t-p343065120/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Dell Inspiron 7559 INSP7559-12 Notebook Árak - Dell Inspiron 7559 INSP7559-12 Laptop Akció</title>,4 GB,2.6 GHz,,"
          322 974 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-insp7559-12-p343558108/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 300 80QH003YCK Notebook Árak - Lenovo IdeaPad 300 80QH003YCK Laptop Akció</title>,2 GB,2.5 GHz,,"
          266 990 Ft
        ",,Intel Core i7,DDR3,1600 x 900,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-300-80qh003yck-p335075046/,AMD Radeon R5 M330,8 GB,Dedikált,6500U,1600 MHz,"17.3"""
64 GB,<title>Lenovo ThinkPad P50 20EN0004HV Notebook Árak - Lenovo ThinkPad P50 20EN0004HV Laptop Akció</title>,2 GB,2.6 GHz,4,"
          644 331 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-p50-20en0004hv-p333281531/,Nvidia Quadro M1000M,8 GB,Dedikált,6700HQ,2133 MHz,"15,6"""
,<title>Dell Inspiron 7559 7559-0108 Notebook Árak - Dell Inspiron 7559 7559-0108 Laptop Akció</title>,4 GB,2.6 GHz,,"
          389 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-7559-0108-p327100995/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
,<title>Dell Inspiron 5759 5759-1234 Notebook Árak - Dell Inspiron 5759 5759-1234 Laptop Akció</title>,4 GB,2.5 GHz,,"
          307 270 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1600 x 900,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5759-5759-1234-p345380242/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"17.3"""
,<title>MSI GP62-2QEi781FD Notebook Árak - MSI GP62-2QEi781FD Laptop Akció</title>,2 GB,2.7 GHz,,"
          372 990 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gp62-2qei781fd-p299732247/,Nvidia GeForce GTX 950M,8 GB,Dedikált,5700HQ,1600 MHz,"15.6"""
,<title>Dell Inspiron 5559 INSP5559-28 Notebook Árak - Dell Inspiron 5559 INSP5559-28 Laptop Akció</title>,2 GB,2.5 GHz,,"
          217 681 Ft-tól
      ",Linux,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-insp5559-28-p341296050/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 212760 Notebook Árak - Dell Inspiron 5559 212760 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          279 700 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-212760-p337687078/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>MSI GS40 6QE-026CZ Notebook Árak - MSI GS40 6QE-026CZ Laptop Akció</title>,3 GB,2.6 GHz,,"
          529 890 Ft
        ",,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gs40-6qe-026cz-p335123958/,Nvidia GeForce GTX 970M,8 GB,Dedikált,6700HQ,2133 MHz,"14"""
16 GB,<title>MSI PE60-2QEi716H11BW Notebook Árak - MSI PE60-2QEi716H11BW Laptop Akció</title>,2 GB,2.7 GHz,2,"
          469 990 Ft-tól
      ",Windows 8.1,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/pe60-2qei716h11bw-p286382603/,Nvidia GeForce GTX 960M,16 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
,<title>ASUS ROG G501VW-FI023R Notebook Árak - ASUS ROG G501VW-FI023R Laptop Akció</title>,4 GB,2.6 GHz,,"
          585 990 Ft
        ",Windows 10 Pro,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/asus/rog-g501vw-fi023r-p340910106/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
,<title>HP ProBook 470 G3 W4P92EA Notebook Árak - HP ProBook 470 G3 W4P92EA Laptop Akció</title>,2 GB,2.5 GHz,2,"
          309 900 Ft
        ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/probook-470-g3-w4p92ea-p342962978/,AMD Radeon R7 M340,8 GB,Dedikált,6500U,2133 MHz,"17"""
,<title>ASUS ROG G501VW-FY112T Notebook Árak - ASUS ROG G501VW-FY112T Laptop Akció</title>,4 GB,,,"
          449 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g501vw-fy112t-p332678187/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>ASUS X555LB-XO101H Notebook Árak - ASUS X555LB-XO101H Laptop Akció</title>,2 GB,2.4 GHz,,"
          228 146 Ft
        ",Windows 8.1,Intel Core i7,,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x555lb-xo101h-p328509927/,Nvidia GeForce 940M,8 GB,Dedikált,5500U,,"15.6"""
,<title>Dell Inspiron 5559 DI5559A4-6500-8GH1TDF4BG-11 Notebook Árak - Dell Inspiron 5559 DI5559A4-6500-8GH1TDF4BG-11 Laptop Akció</title>,,2.5 GHz,,"
          228 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a4-6500-8gh1tdf4bg-11-p345846200/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS VivoBook Pro N552VX-FY200T Notebook Árak - ASUS VivoBook Pro N552VX-FY200T Laptop Akció</title>,4 GB,2.6 GHz,,"
          374 990 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/vivobook-pro-n552vx-fy200t-p332728475/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 272609762 Notebook Árak - Dell Inspiron 5559 272609762 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          289 900 Ft
        ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-272609762-p331290085/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15"""
16 GB,<title>Dell Inspiron 7559 210470 Notebook Árak - Dell Inspiron 7559 210470 Laptop Akció</title>,4 GB,2.6 GHz,2,299 900 Ft       ,Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-210470-p327920953/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
,<title>HP ZBook 15u G3 T7W12ET Notebook Árak - HP ZBook 15u G3 T7W12ET Laptop Akció</title>,2 GB,2.5 GHz,,"
          489 990 Ft
        ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-15u-g3-t7w12et-p336972938/,AMD FirePro W4190M,8 GB,Dedikált,6500U,,"15.6"""
,<title>Dell Latitude E5450 5450-5328 Notebook Árak - Dell Latitude E5450 5450-5328 Laptop Akció</title>,2 GB,2.6 GHz,,"
          553 990 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e5450-5450-5328-p336971476/,Nvidia GeForce 840M,8 GB,Dedikált,5600U,1600 MHz,"14"""
16 GB,<title>Lenovo IdeaPad 300 80Q700KDRI Notebook Árak - Lenovo IdeaPad 300 80Q700KDRI Laptop Akció</title>,2 GB,2.5 GHz,2,"
          214 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-300-80q700kdri-p332551689/,AMD Radeon R5 M330,4 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>MSI GP62 6QF-677CZ Notebook Árak - MSI GP62 6QF-677CZ Laptop Akció</title>,2 GB,2.6 GHz,,"
          419 990 Ft
        ",,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gp62-6qf-677cz-p332552083/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>HP Pavilion Gaming 15-bc007nc W7T15EA Notebook Árak - HP Pavilion Gaming 15-bc007nc W7T15EA Laptop Akció</title>,4 GB,2.6 GHz,,"
          373 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/pavilion-gaming-15-bc007nc-w7t15ea-p340559564/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Acer TravelMate P658-MG-72FE W7/W10 NX.VCUEC.002 Notebook Árak - Acer TravelMate P658-MG-72FE W7/W10 NX.VCUEC.002 Laptop Akció</title>,2 GB,2.5 GHz,,"
          470 360 Ft
        ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/travelmate-p658-mg-72fe-w7-w10-nx-vcuec-002-p344097522/,Nvidia GeForce 940M,,Dedikált,6500U,,"15.6"""
,<title>MSI PE60-6QEi78H21 Notebook Árak - MSI PE60-6QEi78H21 Laptop Akció</title>,2 GB,2.6 GHz,,"
          399 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/pe60-6qei78h21-p325035129/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Inspiron 7559 INSP7559-4 Notebook Árak - Dell Inspiron 7559 INSP7559-4 Laptop Akció</title>,4 GB,2.6 GHz,,"
          364 000 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-insp7559-4-p330669373/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
16 GB,<title>Dell Inspiron 5559 208961 Notebook Árak - Dell Inspiron 5559 208961 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          244 990 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-208961-p330223291/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>HP EliteBook 850 G2 J8R52EA Notebook Árak - HP EliteBook 850 G2 J8R52EA Laptop Akció</title>,1 GB,2.4 GHz,2,"
          445 944 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/elitebook-850-g2-j8r52ea-p274240761/,AMD Radeon R7 M260X,4 GB,Dedikált,5500U,1600 MHz,"15"""
32 GB,<title>HP ZBook 15u T7W11EA Notebook Árak - HP ZBook 15u T7W11EA Laptop Akció</title>,2 GB,2.5 GHz,2,"
          477 825 Ft
        ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-15u-t7w11ea-p343064248/,AMD FirePro W4190M,8 GB,Dedikált,6500U,,"15.6"""
,<title>HP EliteBook 850 G2 J8R67EA Notebook Árak - HP EliteBook 850 G2 J8R67EA Laptop Akció</title>,1 GB,2.4 GHz,2,"
          512 835 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/elitebook-850-g2-j8r67ea-p274240867/,AMD Radeon R7 M260X,8 GB,Dedikált,5500U,1600 MHz,"15"""
32 GB,<title>HP ZBook 17 G2 J8Z37EA Notebook Árak - HP ZBook 17 G2 J8Z37EA Laptop Akció</title>,4 GB,2.5 GHz,4,"
          803 881 Ft
        ",Windows 8 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-17-g2-j8z37ea-p255964013/,Nvidia Quadro K3100,8 GB,Dedikált,4710MQ,1600 MHz,"17.3"""
,<title>Acer Aspire V Nitro VN7-592G-72N8 NH.G6JEG.005 Notebook Árak - Acer Aspire V Nitro VN7-592G-72N8 NH.G6JEG.005 Laptop Akció</title>,4 GB,2.6 GHz,,"
          361 590 Ft
        ",Operációs rendszer nélkül,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-592g-72n8-nh-g6jeg-005-p344097864/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
32 GB,<title>HP ZBook 17 G2 J8Z36EA Notebook Árak - HP ZBook 17 G2 J8Z36EA Laptop Akció</title>,2 GB,2.5 GHz,4,"
          603 093 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1600 x 900,http://www.arukereso.hu/notebook-c3100/hp/zbook-17-g2-j8z36ea-p262135287/,AMD FirePro M6100,8 GB,Dedikált,4710MQ,1600 MHz,"17"""
32 GB,<title>HP ZBook 15 G2 J8Z56EA Notebook Árak - HP ZBook 15 G2 J8Z56EA Laptop Akció</title>,1 GB,2.5 GHz,4,"
          560 955 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-15-g2-j8z56ea-p252716869/,Nvidia Quadro K610M,4 GB,Dedikált,4710MQ,1600 MHz,"15"""
,<title>Acer Aspire R5-571TG-741U W10 NX.GCFEU.002 Notebook Árak - Acer Aspire R5-571TG-741U W10 NX.GCFEU.002 Laptop Akció</title>,2 GB,2.5 GHz,,"
          359 900 Ft
        ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-r5-571tg-741u-w10-nx-gcfeu-002-p337860508/,Nvidia GeForce 940M,8 GB,Dedikált,6500U,2133 MHz,"15.6"""
,<title>HP OMEN 15-5000na K2V86EA Notebook Árak - HP OMEN 15-5000na K2V86EA Laptop Akció</title>,4 GB,2.5 GHz,,"
          420 500 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/omen-15-5000na-k2v86ea-p259746233/,Nvidia GeForce GTX 860M,16 GB,Dedikált,4710HQ,1600 MHz,"15.6"""
,<title>Dell Vostro 5480 206799 Notebook Árak - Dell Vostro 5480 206799 Laptop Akció</title>,2 GB,2.4 GHz,,"
          269 900 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/vostro-5480-206799-p321904669/,Nvidia GeForce 830M,4 GB,Dedikált,5500U,,"14"""
,<title>Dell Inspiron 5559 DI5559A4-6500-8GH1TW14WG-11 Notebook Árak - Dell Inspiron 5559 DI5559A4-6500-8GH1TW14WG-11 Laptop Akció</title>,4 GB,2.5 GHz,,"
          218 700 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a4-6500-8gh1tw14wg-11-p328197741/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,,"15.6"""
,<title>Dell Inspiron 5559 214643 Notebook Árak - Dell Inspiron 5559 214643 Laptop Akció</title>,2 GB,2.5 GHz,,"
          209 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-214643-p337599748/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
