core,name,clock,price,rank,link,other_name,g3d_mark,description
"Description:R5, 6 Compute Cores 2C+4GSocket:FM2+Clockspeed:3.5 GHzTurbo Speed:3.9 GHz2 (in 1 physical modules)Typical TDP:65 W",AMD PRO A4-8350B,"Description:R5, 6 Compute Cores 2C+4GSocket:FM2+3.5 GHzTurbo Speed:3.9 GHzNo of Cores:2 (in 1 physical modules)Typical TDP:65 W",,2881Single Thread Rating: 1678,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A4-8350B&id=2714,"AMD PRO A4-8350B R5, 6 Compute Cores 2C+4G",,"R5, 6 Compute Cores 2C+4GSocket:FM2+Clockspeed:3.5 GHzTurbo Speed:3.9 GHzNo of Cores:2 (in 1 physical modules)Typical TDP:65 W"
"Description:R7, 12 COMPUTE CORES 4C+8GSocket:AM4Clockspeed:3.1 GHzTurbo Speed:3.8 GHz4Typical TDP:35 W",AMD PRO A12-9800E,"Description:R7, 12 COMPUTE CORES 4C+8GSocket:AM43.1 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:35 W",,4812Single Thread Rating: 1623,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A12-9800E&id=2944,"AMD PRO A12-9800E R7, 12 COMPUTE CORES 4C+8G",,"R7, 12 COMPUTE CORES 4C+8GSocket:AM4Clockspeed:3.1 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:35 W"
Description:with Radeon R4 GraphicsSocket:FT3bClockspeed:2.0 GHzTurbo Speed:2.4 GHz4Typical TDP:15 W,AMD PRO A4-3350B APU,Description:with Radeon R4 GraphicsSocket:FT3b2.0 GHzTurbo Speed:2.4 GHzNo of Cores:4Typical TDP:15 W,,2833Single Thread Rating: 949,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A4-3350B+APU&id=2802,AMD PRO A4-3350B APU with Radeon R4 Graphics,,with Radeon R4 GraphicsSocket:FT3bClockspeed:2.0 GHzTurbo Speed:2.4 GHzNo of Cores:4Typical TDP:15 W
"Description:R7, 12 COMPUTE CORES 4C+8GSocket:FP4Clockspeed:2.7 GHzTurbo Speed:3.6 GHz4Typical TDP:15 W",AMD PRO A12-9800B,"Description:R7, 12 COMPUTE CORES 4C+8GSocket:FP42.7 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:15 W",,4336Single Thread Rating: 1564,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A12-9800B&id=2840,"AMD PRO A12-9800B R7, 12 COMPUTE CORES 4C+8G",,"R7, 12 COMPUTE CORES 4C+8GSocket:FP4Clockspeed:2.7 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:15 W"
"Description:R7, 12 COMPUTE CORES 4C+8GSocket:AM4Clockspeed:3.8 GHzTurbo Speed:4.2 GHz4Typical TDP:65 W",AMD PRO A12-9800,"Description:R7, 12 COMPUTE CORES 4C+8GSocket:AM43.8 GHzTurbo Speed:4.2 GHzNo of Cores:4Typical TDP:65 W",,6199Single Thread Rating: 1916,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A12-9800&id=2939,"AMD PRO A12-9800 R7, 12 COMPUTE CORES 4C+8G",,"R7, 12 COMPUTE CORES 4C+8GSocket:AM4Clockspeed:3.8 GHzTurbo Speed:4.2 GHzNo of Cores:4Typical TDP:65 W"
"Description:R7, 12 COMPUTE CORES 4C+8GSocket:AM4Clockspeed:2.9 GHzTurbo Speed:3.8 GHz4Typical TDP:35 W",AMD PRO A12-8870E,"Description:R7, 12 COMPUTE CORES 4C+8GSocket:AM42.9 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:35 W",,4814Single Thread Rating: 1689,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A12-8870E&id=2882,"AMD PRO A12-8870E R7, 12 COMPUTE CORES 4C+8G",,"R7, 12 COMPUTE CORES 4C+8GSocket:AM4Clockspeed:2.9 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:35 W"
"Description:R7, 12 COMPUTE CORES 4C+8GSocket:AM4Clockspeed:3.7 GHzTurbo Speed:4.2 GHz4Typical TDP:65 W",AMD PRO A12-8870,"Description:R7, 12 COMPUTE CORES 4C+8GSocket:AM43.7 GHzTurbo Speed:4.2 GHzNo of Cores:4Typical TDP:65 W",,6177Single Thread Rating: 1919,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A12-8870&id=2937,"AMD PRO A12-8870 R7, 12 COMPUTE CORES 4C+8G",,"R7, 12 COMPUTE CORES 4C+8GSocket:AM4Clockspeed:3.7 GHzTurbo Speed:4.2 GHzNo of Cores:4Typical TDP:65 W"
"Description:R7, 10 COMPUTE CORES 4C+6GSocket:BGA (FP4)Clockspeed:2.5 GHzTurbo Speed:3.4 GHz4Typical TDP:15 W",AMD PRO A12-8830B,"Description:R7, 10 COMPUTE CORES 4C+6GSocket:BGA (FP4)2.5 GHzTurbo Speed:3.4 GHzNo of Cores:4Typical TDP:15 W",,4025Single Thread Rating: 1522,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A12-8830B&id=3088,"AMD PRO A12-8830B R7, 10 COMPUTE CORES 4C+6G",,"R7, 10 COMPUTE CORES 4C+6GSocket:BGA (FP4)Clockspeed:2.5 GHzTurbo Speed:3.4 GHzNo of Cores:4Typical TDP:15 W"
"Description:Radeon R7, 12 Compute Cores 4C+8GSocket:FP4Clockspeed:2.1 GHzTurbo Speed:3.4 GHz4 (in 2 physical modules)Typical TDP:15 W",AMD PRO A12-8800B,"Description:Radeon R7, 12 Compute Cores 4C+8GSocket:FP42.1 GHzTurbo Speed:3.4 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:15 W",,4193Single Thread Rating: 1436,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A12-8800B&id=2610,"AMD PRO A12-8800B R7, 12 Compute Cores 4C+8G",,"Radeon R7, 12 Compute Cores 4C+8GSocket:FP4Clockspeed:2.1 GHzTurbo Speed:3.4 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:15 W"
"Description:R7, 10 COMPUTE CORES 4C+6GSocket:FP4Clockspeed:2.5 GHzTurbo Speed:3.4 GHz4TDP Down:12 WTypical TDP:15 W3",AMD PRO A10-9700B,"Description:R7, 10 COMPUTE CORES 4C+6GSocket:FP42.5 GHzTurbo Speed:3.4 GHzNo of Cores:4TDP Down:12 WTypical TDP:15 W3",,4393Single Thread Rating: 1504,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-9700B&id=3168,"AMD PRO A10-9700B R7, 10 COMPUTE CORES 4C+6G",,"R7, 10 COMPUTE CORES 4C+6GSocket:FP4Clockspeed:2.5 GHzTurbo Speed:3.4 GHzNo of Cores:4TDP Down:12 WTypical TDP:15 W3"
"Description:R7, 10 COMPUTE CORES 4C+6GSocket:AM4Clockspeed:3.5 GHzTurbo Speed:3.8 GHz4 (in 2 physical modules)Typical TDP:65 W",AMD PRO A10-9700,"Description:R7, 10 COMPUTE CORES 4C+6GSocket:AM43.5 GHzTurbo Speed:3.8 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:65 W",,5640Single Thread Rating: 1749,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-9700&id=2883,"AMD PRO A10-9700 R7, 10 COMPUTE CORES 4C+6G",,"R7, 10 COMPUTE CORES 4C+6GSocket:AM4Clockspeed:3.5 GHzTurbo Speed:3.8 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:65 W"
"Description:R7, 12 Compute Cores 4C+8GSocket:FM2+Clockspeed:3.9 GHzTurbo Speed:4.1 GHz4 (in 2 physical modules)Typical TDP:95 W",AMD PRO A10-8850B,"Description:R7, 12 Compute Cores 4C+8GSocket:FM2+3.9 GHzTurbo Speed:4.1 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:95 W",,5852Single Thread Rating: 1735,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-8850B&id=2694,"AMD PRO A10-8850B R7, 12 Compute Cores 4C+8G",,"R7, 12 Compute Cores 4C+8GSocket:FM2+Clockspeed:3.9 GHzTurbo Speed:4.1 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:95 W"
"Description:R7, 10 COMPUTE CORES 4C+6GSocket:AM4Clockspeed:3.0 GHzTurbo Speed:3.5 GHz4 (in 2 physical modules)Typical TDP:35 W",AMD PRO A10-9700E,"Description:R7, 10 COMPUTE CORES 4C+6GSocket:AM43.0 GHzTurbo Speed:3.5 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:35 W",,4949Single Thread Rating: 1627,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-9700E&id=2824,"AMD PRO A10-9700E R7, 10 COMPUTE CORES 4C+6G",,"R7, 10 COMPUTE CORES 4C+6GSocket:AM4Clockspeed:3.0 GHzTurbo Speed:3.5 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:35 W"
"Description:R7, 10 COMPUTE CORES 4C+6GSocket:AM4Clockspeed:3.5 GHzTurbo Speed:3.8 GHz4Typical TDP:65 W",AMD PRO A10-8770,"Description:R7, 10 COMPUTE CORES 4C+6GSocket:AM43.5 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:65 W",,5742Single Thread Rating: 1796,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-8770&id=2945,"AMD PRO A10-8770 R7, 10 COMPUTE CORES 4C+6G",,"R7, 10 COMPUTE CORES 4C+6GSocket:AM4Clockspeed:3.5 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:65 W"
"Description:R7, 10 COMPUTE CORES 4C+6GSocket:AM4Clockspeed:2.8 GHzTurbo Speed:3.5 GHz4Typical TDP:35 W",AMD PRO A10-8770E,"Description:R7, 10 COMPUTE CORES 4C+6GSocket:AM42.8 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:35 W",,4881Single Thread Rating: 1648,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-8770E&id=2946,"AMD PRO A10-8770E R7, 10 COMPUTE CORES 4C+6G",,"R7, 10 COMPUTE CORES 4C+6GSocket:AM4Clockspeed:2.8 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:35 W"
"Description:R7, 12 Compute Cores 4C+8GSocket:FM2+Clockspeed:3.6 GHzTurbo Speed:4.0 GHz4 (in 2 physical modules)Typical TDP:65 W",AMD PRO A10-8750B,"Description:R7, 12 Compute Cores 4C+8GSocket:FM2+3.6 GHzTurbo Speed:4.0 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:65 W",,5646Single Thread Rating: 1662,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-8750B&id=2647,"AMD PRO A10-8750B R7, 12 Compute Cores 4C+8G",,"R7, 12 Compute Cores 4C+8GSocket:FM2+Clockspeed:3.6 GHzTurbo Speed:4.0 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:65 W"
"Description:R5, 10 COMPUTE CORES 4C+6GClockspeed:2.4 GHzTurbo Speed:3.3 GHz4Typical TDP:15 W",AMD PRO A10-8730B,"Description:R5, 10 COMPUTE CORES 4C+6G2.4 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:15 W",,3837Single Thread Rating: 1337,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-8730B&id=2909,"AMD PRO A10-8730B R5, 10 COMPUTE CORES 4C+6G",,"R5, 10 COMPUTE CORES 4C+6GClockspeed:2.4 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:15 W"
"Description:R6, 10 Compute Cores 4C+6GSocket:BGA (FP4)Clockspeed:1.8 GHzTurbo Speed:3.2 GHz4 (in 2 physical modules)Typical TDP:15 W",AMD PRO A10-8700B,"Description:R6, 10 Compute Cores 4C+6GSocket:BGA (FP4)1.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:15 W",,3595Single Thread Rating: 1265,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A10-8700B&id=2648,"AMD PRO A10-8700B R6, 10 Compute Cores 4C+6G",,"R6, 10 Compute Cores 4C+6GSocket:BGA (FP4)Clockspeed:1.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:15 W"
4Typical TDP:-1 W,AMD Phenom X4 Quad-Core GS-5560,,,1211Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X4+Quad-Core+GS-5560&id=1583,AMD Phenom(tm) X4 Quad-Core Processor GS-5560,,
4Typical TDP:-1 W,AMD Phenom X4 Quad-Core GP-9930,,,2690Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X4+Quad-Core+GP-9930&id=398,AMD Phenom(tm) X4 Quad-Core Processor GP-9930,,
4Typical TDP:-1 W,AMD Phenom X4 Quad-Core GP-9830,,,2715Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X4+Quad-Core+GP-9830&id=1582,AMD Phenom(tm) X4 Quad-Core Processor GP-9830,,
Socket:AM2+ (940-pin)Clockspeed:2.4 GHz4,AMD Phenom X4 Quad-Core GP-9730,Socket:AM2+ (940-pin)2.4 GHzNo of Cores:4,,2812Single Thread Rating: 864,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X4+Quad-Core+GP-9730&id=2862,AMD Phenom(tm) X4 Quad-Core Processor GP-9730,,
Socket:AM2+Clockspeed:2.3 GHz4Typical TDP:95 W,AMD Phenom X4 Quad-Core GP-9600,Socket:AM2+2.3 GHzNo of Cores:4Typical TDP:95 W,,2235Single Thread Rating: 665,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X4+Quad-Core+GP-9600&id=1581,AMD Phenom(tm) X4 Quad-Core Processor GP-9600,,
Socket:AM2+ (940-pin)Clockspeed:2.2 GHz4,AMD Phenom X4 Quad-Core GP-9530,Socket:AM2+ (940-pin)2.2 GHzNo of Cores:4,,1994Single Thread Rating: 382,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X4+Quad-Core+GP-9530&id=2878,AMD Phenom(tm) X4 Quad-Core Processor GP-9530,,
Socket:AM2+Clockspeed:2.2 GHz4Typical TDP:95 W,AMD Phenom X4 Quad-Core GP-9500,Socket:AM2+2.2 GHzNo of Cores:4Typical TDP:95 W,,1757Single Thread Rating: 619,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X4+Quad-Core+GP-9500&id=1580,AMD Phenom(tm) X4 Quad-Core Processor GP-9500,,
Socket:AM2/AM2+Clockspeed:2.2 GHz3Typical TDP:95 W,AMD Phenom X3 8550,Socket:AM2/AM2+2.2 GHzNo of Cores:3Typical TDP:95 W,,1929Single Thread Rating: 741,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X3+8550&id=290,AMD Phenom(tm) 8550 Triple-Core Processor,,
Clockspeed:2.7 GHz2,AMD Phenom X2 Dual-Core GP-7730,2.7 GHzNo of Cores:2,,1435Single Thread Rating: 959,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X2+Dual-Core+GP-7730&id=397,AMD Phenom(tm) X2 Dual-Core Processor GP-7730,,
2,AMD Phenom X2 Dual-Core GP-5000,,,1180Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X2+Dual-Core+GP-5000&id=1579,AMD Phenom(tm) X2 Dual-Core Processor GP-5000,,
Clockspeed:3.4 GHz2,AMD Phenom X2 Dual-Core GE-7060,3.4 GHzNo of Cores:2,,1752Single Thread Rating: 1167,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X2+Dual-Core+GE-7060&id=1877,AMD Phenom(tm) X2 Dual-Core Processor GE-7060,,
2,AMD Phenom X2 Dual-Core GE-4060,,,1697Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X2+Dual-Core+GE-4060&id=1577,AMD Phenom(tm) X2 Dual-Core Processor GE-4060,,
2,AMD Phenom X2 Dual-Core GE-5560,,,2206Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X2+Dual-Core+GE-5560&id=1578,AMD Phenom(tm) X2 Dual-Core Processor GE-5560,,
4,AMD Phenom Ultra X4 24500,,,3945Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+Ultra+X4+24500&id=1576,AMD Phenom(tm) Ultra X4 24500 Processor,,
Socket:S1Clockspeed:2.4 GHz4Typical TDP:45 W,AMD Phenom II X940 Quad-Core,Socket:S12.4 GHzNo of Cores:4Typical TDP:45 W,,2695Single Thread Rating: 641,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X940+Quad-Core&id=2324,AMD Phenom(tm) II X940 Quad-Core Processor,,
Socket:S1Clockspeed:3.2 GHz2Typical TDP:45 W,AMD Phenom II X640 Dual-Core,Socket:S13.2 GHzNo of Cores:2Typical TDP:45 W,,2021Single Thread Rating: 1001,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X640+Dual-Core&id=395,AMD Phenom(tm) II X640 Dual-Core Processor,,
Socket:S1Clockspeed:2.8 GHz4Typical TDP:45 W,AMD Phenom II X920 Quad-Core,Socket:S12.8 GHzNo of Cores:4Typical TDP:45 W,,2638Single Thread Rating: 765,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X920+Quad-Core&id=396,AMD Phenom(tm) II X920 Quad-Core Processor,,
Socket:S1Clockspeed:3.1 GHz2Typical TDP:45 W,AMD Phenom II X620 Dual-Core,Socket:S13.1 GHzNo of Cores:2Typical TDP:45 W,,2189Single Thread Rating: 1174,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X620+Dual-Core&id=1852,AMD Phenom(tm) II X620 Dual-Core Processor,,
"Socket:AM2+,AM3Clockspeed:3.0 GHz6Typical TDP:95 W",AMD Phenom II X6 1405T,"Socket:AM2+,AM33.0 GHzNo of Cores:6Typical TDP:95 W",,5042Single Thread Rating: 1056,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X6+1405T&id=3165,AMD Phenom(tm) II X6 1405T Processor,,
Socket:AM3Clockspeed:3.3 GHzTurbo Speed:3.7 GHz6Typical TDP:125 W,AMD Phenom II X6 1100T,Socket:AM33.3 GHzTurbo Speed:3.7 GHzNo of Cores:6Typical TDP:125 W,,5759Single Thread Rating: 1254,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X6+1100T&id=394,AMD Phenom(tm) II X6 1100T Processor,,
Socket:AM3Clockspeed:3.2 GHzTurbo Speed:3.6 GHz6Typical TDP:125 W,AMD Phenom II X6 1090T,Socket:AM33.2 GHzTurbo Speed:3.6 GHzNo of Cores:6Typical TDP:125 W,,5600Single Thread Rating: 1219,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X6+1090T&id=393,AMD Phenom(tm) II X6 1090T Processor,,
Socket:AM3Clockspeed:3.0 GHzTurbo Speed:3.5 GHz6Typical TDP:125 W,AMD Phenom II X6 1075T,Socket:AM33.0 GHzTurbo Speed:3.5 GHzNo of Cores:6Typical TDP:125 W,,5364Single Thread Rating: 1194,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X6+1075T&id=392,AMD Phenom(tm) II X6 1075T Processor,,
Socket:AM3Clockspeed:2.9 GHzTurbo Speed:3.4 GHz6Typical TDP:95 W,AMD Phenom II X6 1065T,Socket:AM32.9 GHzTurbo Speed:3.4 GHzNo of Cores:6Typical TDP:95 W,,5079Single Thread Rating: 1106,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X6+1065T&id=391,AMD Phenom(tm) II X6 1065T Processor,,
Socket:AM3Clockspeed:2.8 GHzTurbo Speed:3.3 GHz6Typical TDP:125 W,AMD Phenom II X6 1055T,Socket:AM32.8 GHzTurbo Speed:3.3 GHzNo of Cores:6Typical TDP:125 W,,4982Single Thread Rating: 1110,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X6+1055T&id=390,AMD Phenom(tm) II X6 1055T Processor,,
Socket:AM3Clockspeed:2.6 GHzTurbo Speed:3.1 GHz6Typical TDP:95 W,AMD Phenom II X6 1035T,Socket:AM32.6 GHzTurbo Speed:3.1 GHzNo of Cores:6Typical TDP:95 W,,4678Single Thread Rating: 1015,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X6+1035T&id=388,AMD Phenom(tm) II X6 1035T Processor,,
Socket:AM3Clockspeed:2.7 GHzTurbo Speed:3.2 GHz6Typical TDP:95 W,AMD Phenom II X6 1045T,Socket:AM32.7 GHzTurbo Speed:3.2 GHzNo of Cores:6Typical TDP:95 W,,4831Single Thread Rating: 1071,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X6+1045T&id=389,AMD Phenom(tm) II X6 1045T Processor,,
Clockspeed:3.3 GHz4Typical TDP:95 W,AMD Phenom II X4 B99,3.3 GHzNo of Cores:4Typical TDP:95 W,,4130Single Thread Rating: 1158,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B99&id=387,AMD Phenom(tm) II X4 B99 Processor,,
Socket:AM3Clockspeed:3.0 GHz4Typical TDP:95 W,AMD Phenom II X4 B95,Socket:AM33.0 GHzNo of Cores:4Typical TDP:95 W,,3722Single Thread Rating: 1051,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B95&id=385,AMD Phenom(tm) II X4 B95 Processor,,
Clockspeed:3.2 GHz4Typical TDP:95 W,AMD Phenom II X4 B97,3.2 GHzNo of Cores:4Typical TDP:95 W,,3911Single Thread Rating: 1108,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B97&id=386,AMD Phenom(tm) II X4 B97 Processor,,
Socket:AM2+ (938-pin)Clockspeed:3.5 GHz4Typical TDP:65 W,AMD Phenom II X4 B70,Socket:AM2+ (938-pin)3.5 GHzNo of Cores:4Typical TDP:65 W,,4261Single Thread Rating: 1191,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B70&id=2803,AMD Phenom(tm) II X4 B70 Processor,,
Socket:AM3Clockspeed:2.8 GHz4Typical TDP:95 W,AMD Phenom II X4 B93,Socket:AM32.8 GHzNo of Cores:4Typical TDP:95 W,,3361Single Thread Rating: 975,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B93&id=384,AMD Phenom(tm) II X4 B93 Processor,,
Clockspeed:3.3 GHz4,AMD Phenom II X4 B60,3.3 GHzNo of Cores:4,,4046Single Thread Rating: 1153,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B60&id=382,AMD Phenom(tm) II X4 B60 Processor,,
Socket:AM2+/AM3Clockspeed:3.4 GHz4,AMD Phenom II X4 B65,Socket:AM2+/AM33.4 GHzNo of Cores:4,,4177Single Thread Rating: 1186,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B65&id=383,AMD Phenom(tm) II X4 B65 Processor,,
Socket:AM2+/AM3Clockspeed:3.3 GHz4,AMD Phenom II X4 B55,Socket:AM2+/AM33.3 GHzNo of Cores:4,,3868Single Thread Rating: 1113,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B55&id=381,AMD Phenom(tm) II X4 B55 Processor,,
Socket:AM2+/AM3Clockspeed:3.2 GHz4,AMD Phenom II X4 B50,Socket:AM2+/AM33.2 GHzNo of Cores:4,,3703Single Thread Rating: 1094,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B50&id=380,AMD Phenom(tm) II X4 B50 Processor,,
Clockspeed:3.1 GHz4,AMD Phenom II X4 B45,3.1 GHzNo of Cores:4,,3466Single Thread Rating: 1040,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B45&id=379,AMD Phenom(tm) II X4 B45 Processor,,
Clockspeed:3.0 GHz4,AMD Phenom II X4 B40,3.0 GHzNo of Cores:4,,3400Single Thread Rating: 1036,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B40&id=378,AMD Phenom(tm) II X4 B40 Processor,,
Socket:AM2+/AM3Clockspeed:2.9 GHz4,AMD Phenom II X4 B35,Socket:AM2+/AM32.9 GHzNo of Cores:4,,3381Single Thread Rating: 994,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B35&id=377,AMD Phenom(tm) II X4 B35 Processor,,
Socket:AM2+/AM3Clockspeed:2.7 GHz4,AMD Phenom II X4 B25,Socket:AM2+/AM32.7 GHzNo of Cores:4,,3430Single Thread Rating: 928,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B25&id=376,AMD Phenom(tm) II X4 B25 Processor,,
Socket:AM2+/AM3Clockspeed:2.5 GHz4,AMD Phenom II X4 B15e,Socket:AM2+/AM32.5 GHzNo of Cores:4,,2736Single Thread Rating: 872,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B15e&id=375,AMD Phenom(tm) II X4 B15e Processor,,
Clockspeed:2.3 GHz4,AMD Phenom II X4 B05e,2.3 GHzNo of Cores:4,,2781Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+B05e&id=1456,AMD Phenom(tm) II X4 B05e Processor,,
Socket:AM3Clockspeed:3.7 GHz4Typical TDP:125 W,AMD Phenom II X4 980,Socket:AM33.7 GHzNo of Cores:4Typical TDP:125 W,,4504Single Thread Rating: 1296,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+980&id=374,AMD Phenom(tm) II X4 980 Processor,,
Clockspeed:3.2 GHz4Typical TDP:95 W,AMD Phenom II X4 977,3.2 GHzNo of Cores:4Typical TDP:95 W,,3750Single Thread Rating: 1148,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+977&id=1808,AMD Phenom(tm) II X4 977 Processor,,
Clockspeed:3.2 GHz4,AMD Phenom II X4 973,3.2 GHzNo of Cores:4,,3759Single Thread Rating: 1068,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+973&id=372,AMD Phenom(tm) II X4 973 Processor,,
Socket:AM3Clockspeed:3.6 GHz4Typical TDP:125 W,AMD Phenom II X4 975,Socket:AM33.6 GHzNo of Cores:4Typical TDP:125 W,,4496Single Thread Rating: 1260,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+975&id=373,AMD Phenom(tm) II X4 975 Processor,,
Socket:AM3Clockspeed:3.5 GHz4Typical TDP:125 W,AMD Phenom II X4 970,Socket:AM33.5 GHzNo of Cores:4Typical TDP:125 W,,4360Single Thread Rating: 1233,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+970&id=371,AMD Phenom(tm) II X4 970 Processor,,
Socket:AM3Clockspeed:3.4 GHz4Typical TDP:125 W,AMD Phenom II X4 965,Socket:AM33.4 GHzNo of Cores:4Typical TDP:125 W,,4202Single Thread Rating: 1184,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+965&id=370,AMD Phenom(tm) II X4 965 Processor,,
Socket:AM3Clockspeed:3.2 GHz4Typical TDP:125 W,AMD Phenom II X4 955,Socket:AM33.2 GHzNo of Cores:4Typical TDP:125 W,,3942Single Thread Rating: 1111,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X4+955&id=368,AMD Phenom(tm) II X4 955 Processor,,
